taxon,lineage,probability,pangoLEARN_version,status,note
Sequence_Identifier:VS_5729.aid_5644.SARS-CoV-2|Sample_Identifier:VS_5729|Sample_Name:PV08415|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5864.aid_5635.SARS-CoV-2|Sample_Identifier:VS_5864|Sample_Name:PV09151|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5865.aid_5636.SARS-CoV-2|Sample_Identifier:VS_5865|Sample_Name:PV09152|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5866.aid_5637.SARS-CoV-2|Sample_Identifier:VS_5866|Sample_Name:PV09153|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5870.aid_5638.SARS-CoV-2|Sample_Identifier:VS_5870|Sample_Name:PV09158|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6028.aid_5639.SARS-CoV-2|Sample_Identifier:VS_6028|Sample_Name:PV09432|Segment:SARS-CoV-2,B.1.5,0.95,2020-07-20,passed_qc,
Sequence_Identifier:VS_5757.aid_5640.SARS-CoV-2|Sample_Identifier:VS_5757|Sample_Name:PV08459|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5730.aid_5641.SARS-CoV-2|Sample_Identifier:VS_5730|Sample_Name:PV08416|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6037.aid_5627.SARS-CoV-2|Sample_Identifier:VS_6037|Sample_Name:PV09441|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5925.aid_5628.SARS-CoV-2|Sample_Identifier:VS_5925|Sample_Name:PV09330|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5926.aid_5629.SARS-CoV-2|Sample_Identifier:VS_5926|Sample_Name:PV09331|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5928.aid_5631.SARS-CoV-2|Sample_Identifier:VS_5928|Sample_Name:PV09333|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5867.aid_5632.SARS-CoV-2|Sample_Identifier:VS_5867|Sample_Name:PV09154|Segment:SARS-CoV-2,B.2,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_5868.aid_5633.SARS-CoV-2|Sample_Identifier:VS_5868|Sample_Name:PV09156|Segment:SARS-CoV-2,A,0.95,2020-07-20,passed_qc,
Sequence_Identifier:VS_6030.aid_5634.SARS-CoV-2|Sample_Identifier:VS_6030|Sample_Name:PV09434|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6045.aid_5620.SARS-CoV-2|Sample_Identifier:VS_6045|Sample_Name:PV09449|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5933.aid_5621.SARS-CoV-2|Sample_Identifier:VS_5933|Sample_Name:PV09338|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5934.aid_5622.SARS-CoV-2|Sample_Identifier:VS_5934|Sample_Name:PV09339|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6032.aid_5623.SARS-CoV-2|Sample_Identifier:VS_6032|Sample_Name:PV09436|Segment:SARS-CoV-2,B.1.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5929.aid_5624.SARS-CoV-2|Sample_Identifier:VS_5929|Sample_Name:PV09334|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5794.aid_5611.SARS-CoV-2|Sample_Identifier:VS_5794|Sample_Name:PV09023|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6029.aid_5612.SARS-CoV-2|Sample_Identifier:VS_6029|Sample_Name:PV09433|Segment:SARS-CoV-2,A.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_5795.aid_5613.SARS-CoV-2|Sample_Identifier:VS_5795|Sample_Name:PV09025|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6027.aid_5614.SARS-CoV-2|Sample_Identifier:VS_6027|Sample_Name:PV09431|Segment:SARS-CoV-2,B.1,0.98,2020-07-20,passed_qc,
Sequence_Identifier:VS_6026.aid_5615.SARS-CoV-2|Sample_Identifier:VS_6026|Sample_Name:PV09430|Segment:SARS-CoV-2,B.1,1.0,2020-07-20,passed_qc,
Sequence_Identifier:VS_6035.aid_5616.SARS-CoV-2|Sample_Identifier:VS_6035|Sample_Name:PV09439|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5974.aid_5602.SARS-CoV-2|Sample_Identifier:VS_5974|Sample_Name:PV09383|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5973.aid_5603.SARS-CoV-2|Sample_Identifier:VS_5973|Sample_Name:PV09382|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5976.aid_5604.SARS-CoV-2|Sample_Identifier:VS_5976|Sample_Name:PV09385|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5975.aid_5605.SARS-CoV-2|Sample_Identifier:VS_5975|Sample_Name:PV09384|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5977.aid_5606.SARS-CoV-2|Sample_Identifier:VS_5977|Sample_Name:PV09387|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5792.aid_5608.SARS-CoV-2|Sample_Identifier:VS_5792|Sample_Name:PV09020|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_6031.aid_5610.SARS-CoV-2|Sample_Identifier:VS_6031|Sample_Name:PV09435|Segment:SARS-CoV-2,B.1.3,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5796.aid_5600.SARS-CoV-2|Sample_Identifier:VS_5796|Sample_Name:PV09028|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
Sequence_Identifier:VS_5797.aid_5601.SARS-CoV-2|Sample_Identifier:VS_5797|Sample_Name:PV09029|Segment:SARS-CoV-2,B.1,0.99,2020-07-20,passed_qc,
